x,Meas
-10.0,0.35
-9.97997997997998,0.3498998998998999
-9.95995995995996,0.3497997997997998
-9.93993993993994,0.3496996996996997
-9.91991991991992,0.3495995995995996
-9.8998998998999,0.3494994994994995
-9.87987987987988,0.3493993993993994
-9.85985985985986,0.34929929929929926
-9.83983983983984,0.3491991991991992
-9.81981981981982,0.3490990990990991
-9.7997997997998,0.348998998998999
-9.77977977977978,0.3488988988988989
-9.75975975975976,0.34879879879879877
-9.73973973973974,0.3486986986986987
-9.71971971971972,0.3485985985985986
-9.6996996996997,0.3484984984984985
-9.67967967967968,0.34839839839839837
-9.65965965965966,0.3482982982982983
-9.63963963963964,0.3481981981981982
-9.61961961961962,0.3480980980980981
-9.5995995995996,0.34799799799799797
-9.57957957957958,0.3478978978978979
-9.55955955955956,0.3477977977977978
-9.53953953953954,0.3476976976976977
-9.51951951951952,0.34759759759759756
-9.4994994994995,0.3474974974974975
-9.47947947947948,0.3473973973973974
-9.45945945945946,0.3472972972972973
-9.43943943943944,0.3471971971971972
-9.41941941941942,0.3470970970970971
-9.3993993993994,0.346996996996997
-9.37937937937938,0.3468968968968969
-9.35935935935936,0.34679679679679676
-9.33933933933934,0.34669669669669667
-9.31931931931932,0.3465965965965966
-9.2992992992993,0.3464964964964965
-9.27927927927928,0.3463963963963964
-9.25925925925926,0.34629629629629627
-9.23923923923924,0.3461961961961962
-9.21921921921922,0.3460960960960961
-9.1991991991992,0.345995995995996
-9.17917917917918,0.34589589589589587
-9.15915915915916,0.3457957957957958
-9.13913913913914,0.3456956956956957
-9.11911911911912,0.3455955955955956
-9.0990990990991,0.34549549549549546
-9.07907907907908,0.3453953953953954
-9.05905905905906,0.3452952952952953
-9.03903903903904,0.3451951951951952
-9.01901901901902,0.34509509509509506
-8.998998998999,0.344994994994995
-8.97897897897898,0.3448948948948949
-8.95895895895896,0.3447947947947948
-8.93893893893894,0.3446946946946947
-8.91891891891892,0.34459459459459457
-8.8988988988989,0.3444944944944945
-8.87887887887888,0.3443943943943944
-8.85885885885886,0.34429429429429426
-8.83883883883884,0.34419419419419417
-8.81881881881882,0.3440940940940941
-8.7987987987988,0.343993993993994
-8.77877877877878,0.3438938938938939
-8.75875875875876,0.34379379379379377
-8.73873873873874,0.3436936936936937
-8.71871871871872,0.3435935935935936
-8.6986986986987,0.3434934934934935
-8.67867867867868,0.34339339339339336
-8.65865865865866,0.3432932932932933
-8.63863863863864,0.3431931931931932
-8.618618618618619,0.3430930930930931
-8.598598598598599,0.34299299299299296
-8.578578578578579,0.3428928928928929
-8.558558558558559,0.3427927927927928
-8.538538538538539,0.3426926926926927
-8.518518518518519,0.34259259259259256
-8.498498498498499,0.3424924924924925
-8.478478478478479,0.3423923923923924
-8.458458458458459,0.3422922922922923
-8.438438438438439,0.3421921921921922
-8.418418418418419,0.34209209209209207
-8.398398398398399,0.341991991991992
-8.378378378378379,0.3418918918918919
-8.358358358358359,0.34179179179179175
-8.338338338338339,0.34169169169169167
-8.318318318318319,0.3415915915915916
-8.298298298298299,0.3414914914914915
-8.278278278278279,0.3413913913913914
-8.258258258258259,0.34129129129129127
-8.238238238238239,0.3411911911911912
-8.218218218218219,0.3410910910910911
-8.198198198198199,0.340990990990991
-8.178178178178179,0.34089089089089086
-8.158158158158159,0.3407907907907908
-8.138138138138139,0.3406906906906907
-8.118118118118119,0.3405905905905906
-8.098098098098099,0.34049049049049046
-8.078078078078079,0.3403903903903904
-8.058058058058059,0.3402902902902903
-8.038038038038039,0.3401901901901902
-8.018018018018019,0.34009009009009006
-7.997997997997998,0.33998998998998997
-7.977977977977978,0.3398898898898899
-7.957957957957958,0.3397897897897898
-7.937937937937938,0.33968968968968966
-7.917917917917918,0.33958958958958957
-7.897897897897898,0.3394894894894895
-7.877877877877878,0.3393893893893894
-7.857857857857858,0.33928928928928925
-7.837837837837838,0.33918918918918917
-7.817817817817818,0.3390890890890891
-7.797797797797798,0.338988988988989
-7.777777777777778,0.3388888888888889
-7.757757757757758,0.33878878878878876
-7.737737737737738,0.3386886886886887
-7.717717717717718,0.3385885885885886
-7.697697697697698,0.33848848848848845
-7.677677677677678,0.33838838838838836
-7.657657657657658,0.3382882882882883
-7.637637637637638,0.3381881881881882
-7.617617617617618,0.3380880880880881
-7.597597597597598,0.33798798798798796
-7.5775775775775776,0.33788788788788787
-7.5575575575575575,0.3377877877877878
-7.5375375375375375,0.3376876876876877
-7.5175175175175175,0.33758758758758756
-7.4974974974974975,0.33748748748748747
-7.4774774774774775,0.3373873873873874
-7.4574574574574575,0.3372872872872873
-7.4374374374374375,0.33718718718718715
-7.4174174174174174,0.33708708708708707
-7.397397397397397,0.336986986986987
-7.377377377377377,0.3368868868868869
-7.357357357357357,0.33678678678678675
-7.337337337337337,0.33668668668668666
-7.317317317317317,0.3365865865865866
-7.297297297297297,0.33648648648648655
-7.277277277277277,0.3363863863863864
-7.257257257257257,0.3362862862862863
-7.237237237237237,0.33618618618618623
-7.217217217217217,0.33608608608608614
-7.197197197197197,0.33598598598598595
-7.177177177177177,0.335885885885886
-7.157157157157157,0.3357857857857859
-7.137137137137137,0.3356856856856858
-7.117117117117117,0.33558558558558593
-7.097097097097097,0.33548548548548557
-7.077077077077077,0.3353853853853857
-7.057057057057057,0.33528528528528573
-7.037037037037037,0.33518518518518525
-7.017017017017017,0.33508508508508517
-6.996996996996997,0.33498498498498597
-6.976976976976977,0.33488488488488555
-6.956956956956957,0.33478478478478574
-6.936936936936937,0.3346846846846863
-6.916916916916917,0.33458458458458695
-6.896896896896897,0.3344844844844848
-6.876876876876877,0.3343843843843879
-6.856856856856857,0.33428428428428614
-6.836836836836837,0.3341841841841865
-6.816816816816817,0.334084084084085
-6.796796796796797,0.3339839839839917
-6.776776776776776,0.3338838838838959
-6.756756756756756,0.3337837837837903
-6.736736736736736,0.33368368368368967
-6.716716716716716,0.3335835835835991
-6.696696696696696,0.33348348348351486
-6.676676676676676,0.33338338338340645
-6.656656656656656,0.33328328328331047
-6.636636636636636,0.3331831831832314
-6.616616616616616,0.3330830830831155
-6.596596596596596,0.33298298298307916
-6.576576576576576,0.3328828828828861
-6.556556556556556,0.33278278278286577
-6.536536536536536,0.33268268268272416
-6.516516516516516,0.33258258258267703
-6.496496496496496,0.3324824824826992
-6.476476476476476,0.3323823823827212
-6.456456456456456,0.332282282282463
-6.436436436436436,0.3321821821822933
-6.416416416416416,0.33208208208240914
-6.396396396396396,0.3319819819822823
-6.376376376376376,0.33188188188232287
-6.356356356356356,0.33178178178262724
-6.336336336336336,0.33168168168205625
-6.316316316316316,0.33158158158272816
-6.296296296296296,0.33148148148318496
-6.276276276276276,0.3313813813823307
-6.256256256256256,0.3312812812823509
-6.236236236236236,0.3311811811824935
-6.216216216216216,0.3310810810829288
-6.196196196196196,0.33098098098448775
-6.176176176176176,0.33088088088439266
-6.156156156156156,0.33078078078536005
-6.136136136136136,0.33068068068696793
-6.116116116116116,0.33058058058920436
-6.096096096096096,0.3304804804925779
-6.076076076076076,0.3303803803934142
-6.056056056056056,0.3302802802838745
-6.036036036036036,0.33018018020237644
-6.016016016016016,0.33008008008934314
-5.995995995995996,0.3299799800121424
-5.975975975975976,0.3298798798920804
-5.955955955955956,0.32977977982306395
-5.935935935935936,0.32967967973417267
-5.915915915915916,0.3295795796282606
-5.895895895895896,0.32947947954955087
-5.875875875875876,0.3293793794269742
-5.8558558558558556,0.329279279295348
-5.8358358358358355,0.32917917925191126
-5.8158158158158155,0.32907907913006174
-5.7957957957957955,0.3289789790190907
-5.7757757757757755,0.3288788790091962
-5.7557557557557555,0.328778778880356
-5.7357357357357355,0.32867867871047146
-5.7157157157157155,0.32857857873039953
-5.6956956956956954,0.32847847896052523
-5.675675675675675,0.3283783784077186
-5.655655655655655,0.32827827871761145
-5.635635635635635,0.3281781782389035
-5.615615615615615,0.3280780790966761
-5.595595595595595,0.32797797864765377
-5.575575575575575,0.32787787923301775
-5.555555555555555,0.3277777783724159
-5.535535535535535,0.32767767773008816
-5.515515515515515,0.32757757836517404
-5.495495495495495,0.3274774801943966
-5.475475475475475,0.3273773790050759
-5.455455455455455,0.3272772794482146
-5.435435435435435,0.3271771804313748
-5.415415415415415,0.3270770810188634
-5.395395395395395,0.32697698039554307
-5.375375375375375,0.3268768845770778
-5.355355355355355,0.32677678122603426
-5.335335335335335,0.3266766842899368
-5.315315315315315,0.32657657802611584
-5.295295295295295,0.32647648118562145
-5.275275275275275,0.3263763866557522
-5.255255255255255,0.32627628168589795
-5.235235235235235,0.32617619214431903
-5.215215215215215,0.32607607873105837
-5.195195195195195,0.32597599127417526
-5.175175175175175,0.32587589676860923
-5.155155155155155,0.32577579329677064
-5.135135135135135,0.3256756924290246
-5.115115115115115,0.3255755841461667
-5.095095095095095,0.3254754765045183
-5.075075075075075,0.3253754496096151
-5.055055055055055,0.32527531588228453
-5.035035035035035,0.3251752769407722
-5.015015015015015,0.32507517976227707
-4.994994994994995,0.32497501825572406
-4.974974974974975,0.3248749332928435
-4.954954954954955,0.32477491893969207
-4.934934934934935,0.3246747134315636
-4.914914914914915,0.3245747665090722
-4.894894894894895,0.3244746291353906
-4.874874874874875,0.32437465297035867
-4.854854854854855,0.32427458163949074
-4.834834834834835,0.32417456635996095
-4.814814814814815,0.3240744919304394
-4.794794794794795,0.32397445636605315
-4.774774774774775,0.3238741103670612
-4.754754754754755,0.3237741332868253
-4.734734734734735,0.323673930182418
-4.714714714714715,0.3235738299119277
-4.694694694694695,0.3234735327619317
-4.674674674674675,0.3233739134656525
-4.654654654654655,0.323274242708621
-4.634634634634635,0.3231734555881368
-4.614614614614615,0.32307352846504345
-4.594594594594595,0.3229747654939929
-4.574574574574575,0.322873415032316
-4.554554554554555,0.3227744356009319
-4.534534534534535,0.322673994023822
-4.514514514514515,0.3225731841519398
-4.494494494494495,0.3224738034904683
-4.474474474474475,0.32237403171356727
-4.454454454454455,0.32227550636213975
-4.434434434434435,0.3221722700043224
-4.414414414414415,0.3220779893960429
-4.394394394394395,0.3219770452452495
-4.374374374374375,0.3218749753208086
-4.354354354354355,0.32177561734388865
-4.334334334334335,0.3216769391112682
-4.314314314314315,0.32158202754025045
-4.2942942942942945,0.3214834032233078
-4.2742742742742745,0.3213829289109768
-4.2542542542542545,0.3212751349339873
-4.2342342342342345,0.3211722105126246
-4.2142142142142145,0.3210752936672579
-4.1941941941941945,0.32098732696766225
-4.1741741741741745,0.32088817227971866
-4.1541541541541545,0.3207887279298417
-4.134134134134134,0.3206966335525778
-4.114114114114114,0.3206052889010208
-4.094094094094094,0.32048884162486596
-4.074074074074074,0.3204089198325732
-4.054054054054054,0.3203131996827963
-4.034034034034034,0.3201940661995796
-4.014014014014014,0.3200847869504627
-3.9939939939939944,0.32001115883785114
-3.9739739739739743,0.3199252196641184
-3.9539539539539543,0.31979253737344465
-3.9339339339339343,0.3196790433880624
-3.9139139139139143,0.31964701532640216
-3.8938938938938943,0.31952688022472386
-3.8738738738738743,0.3193965041583644
-3.8538538538538543,0.3192751110596497
-3.8338338338338342,0.31927039178008676
-3.8138138138138142,0.31910207037927313
-3.7937937937937942,0.31912910816807366
-3.773773773773774,0.31896051590488556
-3.753753753753754,0.3188820608151285
-3.733733733733734,0.3187800260286053
-3.713713713713714,0.31859290894861014
-3.693693693693694,0.3186089631905741
-3.673673673673674,0.3186804422130509
-3.653653653653654,0.31846193144295565
-3.633633633633634,0.3184229655194554
-3.613613613613614,0.31827134099366994
-3.593593593593594,0.3181374898454949
-3.573573573573573,0.31808259687860624
-3.553553553553553,0.31797429416366246
-3.533533533533533,0.31817395119077757
-3.513513513513513,0.3181287595875386
-3.493493493493493,0.3177545267720423
-3.473473473473473,0.3177925566748757
-3.453453453453453,0.31760481117415607
-3.433433433433433,0.31737819133709727
-3.413413413413413,0.31718745666802106
-3.393393393393393,0.31779016900688306
-3.373373373373373,0.31809751134150044
-3.353353353353353,0.3176075843222364
-3.333333333333333,0.317496641145576
-3.313313313313313,0.3170142718964928
-3.293293293293293,0.3169350425487753
-3.273273273273273,0.3182846872022538
-3.253253253253253,0.31673537666602447
-3.233233233233233,0.317127569309232
-3.213213213213213,0.3170395552870843
-3.193193193193193,0.3172381748921168
-3.173173173173173,0.31699964422091603
-3.153153153153153,0.31776977811481044
-3.133133133133133,0.31833008954047237
-3.113113113113113,0.31857699820476404
-3.093093093093093,0.31697800808020865
-3.073073073073073,0.3198678652306953
-3.053053053053053,0.31696614128108375
-3.033033033033033,0.31864363113277594
-3.013013013013013,0.3190380199582707
-2.992992992992993,0.3207404372405685
-2.972972972972973,0.317964739422308
-2.952952952952953,0.31870559079669025
-2.932932932932933,0.3223123734750838
-2.9129129129129128,0.3232101155947944
-2.8928928928928928,0.3189754590730202
-2.8728728728728727,0.3215047170104537
-2.8528528528528527,0.3252197537845286
-2.8328328328328327,0.322400713866675
-2.8128128128128127,0.32461101054738234
-2.7927927927927927,0.32264644152215216
-2.7727727727727727,0.3268886657397742
-2.7527527527527527,0.3288545923471862
-2.7327327327327327,0.3265743163696973
-2.7127127127127126,0.33265382508432567
-2.6926926926926926,0.3255912037786826
-2.6726726726726726,0.3270795787297505
-2.6526526526526526,0.3363132306195253
-2.6326326326326326,0.33217518783960276
-2.6126126126126126,0.3333223838981348
-2.5925925925925926,0.3338481040165242
-2.5725725725725725,0.3430835610166759
-2.5525525525525525,0.3478572415178888
-2.5325325325325325,0.34496587022926933
-2.5125125125125125,0.3469190539218698
-2.4924924924924925,0.3452359743275011
-2.4724724724724725,0.3578010160603687
-2.4524524524524525,0.36372928726520215
-2.4324324324324325,0.3606424782726223
-2.4124124124124124,0.37080390663753515
-2.3923923923923924,0.35753364402244
-2.3723723723723724,0.37734526098848953
-2.3523523523523524,0.3812433546627766
-2.3323323323323324,0.3758559178782376
-2.3123123123123124,0.390380904371564
-2.2922922922922924,0.39690128289029697
-2.2722722722722724,0.40446503724868205
-2.2522522522522523,0.3879870499644418
-2.2322322322322323,0.4137759109565745
-2.2122122122122123,0.39954553280097455
-2.1921921921921923,0.4215473819203846
-2.1721721721721723,0.41219588949934344
-2.1521521521521523,0.4204941348683033
-2.1321321321321323,0.43821792122364406
-2.1121121121121122,0.4526929919569405
-2.0920920920920922,0.4521237755637677
-2.0720720720720722,0.44293887177150176
-2.052052052052052,0.44854733548230397
-2.032032032032032,0.45815374473312925
-2.012012012012012,0.49928419522669537
-1.9919919919919913,0.5064076982964641
-1.9719719719719713,0.49094081656001126
-1.9519519519519513,0.49429216600412196
-1.9319319319319312,0.5174136620653533
-1.9119119119119112,0.5056442036484988
-1.8918918918918912,0.5236111542052303
-1.8718718718718712,0.5332386590817622
-1.8518518518518512,0.5392664722432701
-1.8318318318318312,0.5564087025184858
-1.8118118118118112,0.545454527157429
-1.7917917917917912,0.5498674292503052
-1.7717717717717711,0.5588995300441476
-1.7517517517517511,0.5699267702047119
-1.7317317317317311,0.5959334172364926
-1.711711711711711,0.6088713064559985
-1.691691691691691,0.6063215643603068
-1.671671671671671,0.5968050065038406
-1.651651651651651,0.6124108403419288
-1.631631631631631,0.6121297647079184
-1.611611611611611,0.6321860932406131
-1.591591591591591,0.652849066793601
-1.571571571571571,0.6461942132084719
-1.551551551551551,0.6306490496250573
-1.531531531531531,0.6521597224520115
-1.511511511511511,0.636287505909767
-1.491491491491491,0.6605356120088096
-1.471471471471471,0.6699541381830951
-1.451451451451451,0.6618797515017142
-1.431431431431431,0.6592998211344097
-1.411411411411411,0.6313242725101617
-1.391391391391391,0.6805513359908792
-1.3713713713713709,0.6363973352728307
-1.3513513513513509,0.6633822012376249
-1.3313313313313309,0.6668091593779739
-1.3113113113113108,0.6274921501868518
-1.2912912912912908,0.6545631586165692
